id,datetime,station,channel,event_mseed,filename,label
2015,2017-11-09 04:05:21.915,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0405 21.915000.mseed,20171109 0405 21.915000.mseed,0
2016,2017-11-09 04:05:50.568,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0405 50.568000.mseed,20171109 0405 50.568000.mseed,0
2016,2017-11-09 04:05:50.397,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0405 50.397000.mseed,20171109 0405 50.397000.mseed,0
2016,2017-11-09 04:05:50.431,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0405 50.431000.mseed,20171109 0405 50.431000.mseed,0
2016,2017-11-09 04:05:49.806,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0405 49.806000.mseed,20171109 0405 49.806000.mseed,0
2016,2017-11-09 04:05:50.365,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0405 50.365000.mseed,20171109 0405 50.365000.mseed,0
2017,2017-11-09 04:06:36.035,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0406 36.035000.mseed,20171109 0406 36.035000.mseed,0
2017,2017-11-09 04:06:36.283,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0406 36.283000.mseed,20171109 0406 36.283000.mseed,0
2017,2017-11-09 04:06:36.384,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0406 36.384000.mseed,20171109 0406 36.384000.mseed,0
2017,2017-11-09 04:06:36.613,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0406 36.613000.mseed,20171109 0406 36.613000.mseed,0
2018,2017-11-09 04:10:57.072,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0410 57.072000.mseed,20171109 0410 57.072000.mseed,0
2018,2017-11-09 04:10:56.140,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0410 56.140000.mseed,20171109 0410 56.140000.mseed,0
2018,2017-11-09 04:10:56.247,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0410 56.247000.mseed,20171109 0410 56.247000.mseed,0
2018,2017-11-09 04:10:56.804,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0410 56.804000.mseed,20171109 0410 56.804000.mseed,0
2018,2017-11-09 04:10:57.176,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0410 57.176000.mseed,20171109 0410 57.176000.mseed,0
2019,2017-11-09 05:20:28.196,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0520 28.196000.mseed,20171109 0520 28.196000.mseed,0
2019,2017-11-09 05:20:28.156,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0520 28.156000.mseed,20171109 0520 28.156000.mseed,0
2019,2017-11-09 05:20:28.043,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0520 28.043000.mseed,20171109 0520 28.043000.mseed,0
2019,2017-11-09 05:20:28.060,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0520 28.060000.mseed,20171109 0520 28.060000.mseed,0
2019,2017-11-09 05:20:27.575,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0520 27.575000.mseed,20171109 0520 27.575000.mseed,0
2020,2017-11-09 05:32:37.242,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0532 37.242000.mseed,20171109 0532 37.242000.mseed,0
2020,2017-11-09 05:32:37.940,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0532 37.940000.mseed,20171109 0532 37.940000.mseed,0
2020,2017-11-09 05:32:37.940,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0532 37.940000.mseed,20171109 0532 37.940000.mseed,0
2020,2017-11-09 05:32:38.056,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0532 38.056000.mseed,20171109 0532 38.056000.mseed,3
2020,2017-11-09 05:32:38.109,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0532 38.109000.mseed,20171109 0532 38.109000.mseed,3
2021,2017-11-09 05:53:16.257,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0553 16.257000.mseed,20171109 0553 16.257000.mseed,0
2021,2017-11-09 05:53:15.845,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0553 15.845000.mseed,20171109 0553 15.845000.mseed,0
2021,2017-11-09 05:53:15.577,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0553 15.577000.mseed,20171109 0553 15.577000.mseed,0
2021,2017-11-09 05:53:15.554,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0553 15.554000.mseed,20171109 0553 15.554000.mseed,0
2021,2017-11-09 05:53:15.668,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0553 15.668000.mseed,20171109 0553 15.668000.mseed,0
2022,2017-11-09 07:38:42.573,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0738 42.573000.mseed,20171109 0738 42.573000.mseed,0
2022,2017-11-09 07:38:41.800,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0738 41.800000.mseed,20171109 0738 41.800000.mseed,0
2022,2017-11-09 07:38:42.323,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0738 42.323000.mseed,20171109 0738 42.323000.mseed,0
2022,2017-11-09 07:38:42.420,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0738 42.420000.mseed,20171109 0738 42.420000.mseed,0
2022,2017-11-09 07:38:42.459,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0738 42.459000.mseed,20171109 0738 42.459000.mseed,0
2023,2017-11-09 07:42:10.494,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0742 10.494000.mseed,20171109 0742 10.494000.mseed,0
2023,2017-11-09 07:42:10.718,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0742 10.718000.mseed,20171109 0742 10.718000.mseed,0
2023,2017-11-09 07:42:09.660,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0742 09.660000.mseed,20171109 0742 09.660000.mseed,0
2023,2017-11-09 07:42:10.216,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0742 10.216000.mseed,20171109 0742 10.216000.mseed,0
2024,2017-11-09 08:00:50.129,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0800 50.129000.mseed,20171109 0800 50.129000.mseed,0
2024,2017-11-09 08:00:50.780,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 0800 50.780000.mseed,20171109 0800 50.780000.mseed,0
2024,2017-11-09 08:00:51.319,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0800 51.319000.mseed,20171109 0800 51.319000.mseed,0
2024,2017-11-09 08:00:51.623,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0800 51.623000.mseed,20171109 0800 51.623000.mseed,0
2024,2017-11-09 08:00:52.158,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0800 52.158000.mseed,20171109 0800 52.158000.mseed,0
2025,2017-11-09 09:50:50.439,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 0950 50.439000.mseed,20171109 0950 50.439000.mseed,0
2025,2017-11-09 09:50:50.606,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 0950 50.606000.mseed,20171109 0950 50.606000.mseed,0
2025,2017-11-09 09:50:50.680,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 0950 50.680000.mseed,20171109 0950 50.680000.mseed,0
2025,2017-11-09 09:50:50.721,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 0950 50.721000.mseed,20171109 0950 50.721000.mseed,0
2026,2017-11-09 10:21:28.459,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1021 28.459000.mseed,20171109 1021 28.459000.mseed,0
2026,2017-11-09 10:21:28.343,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1021 28.343000.mseed,20171109 1021 28.343000.mseed,0
2026,2017-11-09 10:21:27.522,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1021 27.522000.mseed,20171109 1021 27.522000.mseed,0
2026,2017-11-09 10:21:27.722,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1021 27.722000.mseed,20171109 1021 27.722000.mseed,0
2026,2017-11-09 10:21:28.113,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1021 28.113000.mseed,20171109 1021 28.113000.mseed,0
2027,2017-11-09 10:25:23.247,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1025 23.247000.mseed,20171109 1025 23.247000.mseed,0
2027,2017-11-09 10:25:23.490,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1025 23.490000.mseed,20171109 1025 23.490000.mseed,0
2027,2017-11-09 10:25:23.573,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1025 23.573000.mseed,20171109 1025 23.573000.mseed,0
2027,2017-11-09 10:25:23.588,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1025 23.588000.mseed,20171109 1025 23.588000.mseed,0
2027,2017-11-09 10:25:23.792,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1025 23.792000.mseed,20171109 1025 23.792000.mseed,0
2028,2017-11-09 10:27:09.269,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1027 09.269000.mseed,20171109 1027 09.269000.mseed,0
2028,2017-11-09 10:27:09.166,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1027 09.166000.mseed,20171109 1027 09.166000.mseed,0
2028,2017-11-09 10:27:08.546,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1027 08.546000.mseed,20171109 1027 08.546000.mseed,0
2028,2017-11-09 10:27:08.896,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1027 08.896000.mseed,20171109 1027 08.896000.mseed,0
2028,2017-11-09 10:27:08.208,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1027 08.208000.mseed,20171109 1027 08.208000.mseed,0
2029,2017-11-09 10:41:00.782,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1041 00.782000.mseed,20171109 1041 00.782000.mseed,0
2029,2017-11-09 10:41:01.377,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1041 01.377000.mseed,20171109 1041 01.377000.mseed,0
2029,2017-11-09 10:41:01.533,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1041 01.533000.mseed,20171109 1041 01.533000.mseed,0
2029,2017-11-09 10:41:01.543,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1041 01.543000.mseed,20171109 1041 01.543000.mseed,0
2029,2017-11-09 10:41:01.643,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1041 01.643000.mseed,20171109 1041 01.643000.mseed,0
2030,2017-11-09 11:18:33.745,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1118 33.745000.mseed,20171109 1118 33.745000.mseed,0
2030,2017-11-09 11:18:33.260,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1118 33.260000.mseed,20171109 1118 33.260000.mseed,0
2030,2017-11-09 11:18:33.120,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1118 33.120000.mseed,20171109 1118 33.120000.mseed,0
2030,2017-11-09 11:18:32.840,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1118 32.840000.mseed,20171109 1118 32.840000.mseed,0
2030,2017-11-09 11:18:32.800,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1118 32.800000.mseed,20171109 1118 32.800000.mseed,0
2031,2017-11-09 11:52:53.188,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1152 53.188000.mseed,20171109 1152 53.188000.mseed,0
2031,2017-11-09 11:52:53.483,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1152 53.483000.mseed,20171109 1152 53.483000.mseed,0
2031,2017-11-09 11:52:53.566,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1152 53.566000.mseed,20171109 1152 53.566000.mseed,0
2031,2017-11-09 11:52:53.674,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1152 53.674000.mseed,20171109 1152 53.674000.mseed,0
2031,2017-11-09 11:52:53.714,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1152 53.714000.mseed,20171109 1152 53.714000.mseed,0
2032,2017-11-09 12:04:40.118,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1204 40.118000.mseed,20171109 1204 40.118000.mseed,0
2032,2017-11-09 12:04:40.043,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1204 40.043000.mseed,20171109 1204 40.043000.mseed,0
2032,2017-11-09 12:04:39.656,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1204 39.656000.mseed,20171109 1204 39.656000.mseed,0
2032,2017-11-09 12:04:40.017,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1204 40.017000.mseed,20171109 1204 40.017000.mseed,0
2033,2017-11-09 12:11:14.654,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1211 14.654000.mseed,20171109 1211 14.654000.mseed,0
2033,2017-11-09 12:11:15.742,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1211 15.742000.mseed,20171109 1211 15.742000.mseed,0
2033,2017-11-09 12:11:15.960,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1211 15.960000.mseed,20171109 1211 15.960000.mseed,0
2033,2017-11-09 12:11:16.368,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1211 16.368000.mseed,20171109 1211 16.368000.mseed,0
2034,2017-11-09 12:15:28.498,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1215 28.498000.mseed,20171109 1215 28.498000.mseed,0
2034,2017-11-09 12:15:28.730,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1215 28.730000.mseed,20171109 1215 28.730000.mseed,0
2034,2017-11-09 12:15:28.896,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1215 28.896000.mseed,20171109 1215 28.896000.mseed,0
2034,2017-11-09 12:15:28.969,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1215 28.969000.mseed,20171109 1215 28.969000.mseed,0
2034,2017-11-09 12:15:29.457,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1215 29.457000.mseed,20171109 1215 29.457000.mseed,0
2035,2017-11-09 12:15:47.739,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1215 47.739000.mseed,20171109 1215 47.739000.mseed,0
2035,2017-11-09 12:15:47.338,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1215 47.338000.mseed,20171109 1215 47.338000.mseed,0
2035,2017-11-09 12:15:47.339,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1215 47.339000.mseed,20171109 1215 47.339000.mseed,0
2035,2017-11-09 12:15:47.361,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1215 47.361000.mseed,20171109 1215 47.361000.mseed,0
2035,2017-11-09 12:15:47.581,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1215 47.581000.mseed,20171109 1215 47.581000.mseed,0
2036,2017-11-09 12:26:04.765,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1226 04.765000.mseed,20171109 1226 04.765000.mseed,0
2036,2017-11-09 12:26:04.820,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1226 04.820000.mseed,20171109 1226 04.820000.mseed,0
2036,2017-11-09 12:26:04.364,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1226 04.364000.mseed,20171109 1226 04.364000.mseed,0
2036,2017-11-09 12:26:04.573,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1226 04.573000.mseed,20171109 1226 04.573000.mseed,0
2037,2017-11-09 12:27:08.064,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1227 08.064000.mseed,20171109 1227 08.064000.mseed,0
2037,2017-11-09 12:27:08.161,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1227 08.161000.mseed,20171109 1227 08.161000.mseed,0
2037,2017-11-09 12:27:07.674,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1227 07.674000.mseed,20171109 1227 07.674000.mseed,0
2037,2017-11-09 12:27:07.950,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1227 07.950000.mseed,20171109 1227 07.950000.mseed,0
2038,2017-11-09 12:33:24.713,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1233 24.713000.mseed,20171109 1233 24.713000.mseed,0
2038,2017-11-09 12:33:24.129,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1233 24.129000.mseed,20171109 1233 24.129000.mseed,0
2038,2017-11-09 12:33:23.798,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1233 23.798000.mseed,20171109 1233 23.798000.mseed,0
2038,2017-11-09 12:33:22.774,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1233 22.774000.mseed,20171109 1233 22.774000.mseed,0
2039,2017-11-09 12:50:32.730,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1250 32.730000.mseed,20171109 1250 32.730000.mseed,0
2039,2017-11-09 12:50:32.884,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1250 32.884000.mseed,20171109 1250 32.884000.mseed,0
2039,2017-11-09 12:50:32.903,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1250 32.903000.mseed,20171109 1250 32.903000.mseed,0
2039,2017-11-09 12:50:33.107,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1250 33.107000.mseed,20171109 1250 33.107000.mseed,0
2039,2017-11-09 12:50:33.237,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1250 33.237000.mseed,20171109 1250 33.237000.mseed,0
2040,2017-11-09 12:52:08.598,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1252 08.598000.mseed,20171109 1252 08.598000.mseed,0
2040,2017-11-09 12:52:08.945,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1252 08.945000.mseed,20171109 1252 08.945000.mseed,0
2040,2017-11-09 12:52:08.954,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1252 08.954000.mseed,20171109 1252 08.954000.mseed,0
2040,2017-11-09 12:52:09.087,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1252 09.087000.mseed,20171109 1252 09.087000.mseed,0
2041,2017-11-09 13:04:44.898,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1304 44.898000.mseed,20171109 1304 44.898000.mseed,0
2041,2017-11-09 13:04:44.850,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1304 44.850000.mseed,20171109 1304 44.850000.mseed,0
2041,2017-11-09 13:04:44.240,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1304 44.240000.mseed,20171109 1304 44.240000.mseed,0
2041,2017-11-09 13:04:44.527,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1304 44.527000.mseed,20171109 1304 44.527000.mseed,0
2041,2017-11-09 13:04:44.698,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1304 44.698000.mseed,20171109 1304 44.698000.mseed,0
2042,2017-11-09 13:10:50.158,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1310 50.158000.mseed,20171109 1310 50.158000.mseed,0
2042,2017-11-09 13:10:50.931,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1310 50.931000.mseed,20171109 1310 50.931000.mseed,0
2042,2017-11-09 13:10:51.090,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1310 51.090000.mseed,20171109 1310 51.090000.mseed,0
2042,2017-11-09 13:10:51.215,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1310 51.215000.mseed,20171109 1310 51.215000.mseed,0
2042,2017-11-09 13:10:51.254,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1310 51.254000.mseed,20171109 1310 51.254000.mseed,0
2043,2017-11-09 14:11:36.868,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1411 36.868000.mseed,20171109 1411 36.868000.mseed,0
2043,2017-11-09 14:11:36.493,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1411 36.493000.mseed,20171109 1411 36.493000.mseed,0
